id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,review_bin,high_demand,group,price_original,discount_pct,predicted_high_demand_prob,revenue_proxy
2250170,11492501,Manhattan,Stuyvesant Town,40.73205,-73.98094,Entire home/apt,1500.0,1,0,1,0,,0,control,1500,0.0,0.15479670548445634,232.19505822668452
9877776,48059119,Manhattan,Midtown,40.74673,-73.98667,Private room,308.75,1,0,3,360,,0,5%_reduction,325,0.05,0.38467261279860415,118.76766920156903
34679993,258066921,Manhattan,Upper East Side,40.762,-73.9634,Entire home/apt,270.0,3,4,1,258,Low,0,10%_reduction,300,0.1,0.5374088705459349,145.10039504740243
32049606,58220119,Manhattan,Harlem,40.8167,-73.94421,Private room,255.0,2,1,1,76,Low,0,15%_reduction,300,0.15,0.5010876567865736,127.77735248057627
22077920,17322363,Manhattan,Morningside Heights,40.80608,-73.96397,Entire home/apt,189.0,10,2,1,0,Low,0,control,189,0.0,0.2167953969383403,40.97433002134632
826690,4289240,Brooklyn,Prospect Heights,40.67919,-73.97191,Entire home/apt,3800.0,4,0,1,83,,0,5%_reduction,4000,0.05,0.29989249124405065,1139.5914667273926
28603871,12243051,Manhattan,Midtown,40.74716,-73.98454,Entire home/apt,202.5,29,1,96,332,Low,0,10%_reduction,225,0.1,0.29832313053793025,60.410433933930875
32838270,246225955,Manhattan,Midtown,40.7515,-73.97206,Entire home/apt,414.8,2,0,1,65,,0,15%_reduction,488,0.15,0.4252676494257296,176.40102098179264
22863062,1678861,Brooklyn,Greenpoint,40.72016,-73.95462,Entire home/apt,275.0,2,3,1,0,Low,0,control,275,0.0,0.2909587305351929,80.01365089717804
24323687,127539184,Brooklyn,East Flatbush,40.64934,-73.94508,Entire home/apt,237.5,5,0,2,8,,0,5%_reduction,250,0.05,0.44897919423113747,106.63255862989514
31351908,108029974,Manhattan,NoHo,40.72833,-73.99331,Entire home/apt,445.5,6,1,4,52,Low,0,10%_reduction,495,0.1,0.3464190737720358,154.32969736544194
11484596,2856748,Manhattan,Hell's Kitchen,40.76584,-73.98422,Entire home/apt,191.25,30,0,49,348,,0,15%_reduction,225,0.15,0.3116274711123967,59.59875385024587
11619745,61391963,Manhattan,Hell's Kitchen,40.76406,-73.991,Entire home/apt,185.0,30,3,91,0,Low,0,control,185,0.0,0.2462704856842113,45.56003985157909
19122738,10733404,Manhattan,Chelsea,40.74216,-73.99887,Entire home/apt,261.25,1,2,1,0,Low,0,5%_reduction,275,0.05,0.1797284365295573,46.954054043346844
2425871,12399023,Manhattan,Tribeca,40.7159,-74.00834,Private room,450.0,1,0,1,0,,0,10%_reduction,500,0.1,0.18988434952761282,85.44795728742577
9025602,30283594,Manhattan,Financial District,40.70726,-74.01429,Entire home/apt,194.65,30,0,121,184,,0,15%_reduction,229,0.15,0.33691850895864683,65.5811877688006
15818145,5568352,Brooklyn,Fort Greene,40.68718,-73.97289,Entire home/apt,200.0,2,2,1,15,Low,0,control,200,0.0,0.5065146364843978,101.30292729687955
5028653,5244243,Manhattan,Financial District,40.71068,-74.00713,Entire home/apt,275.5,5,0,1,0,,0,5%_reduction,290,0.05,0.22987931800262648,63.331752109723595
24260247,14759766,Brooklyn,Flatbush,40.64401,-73.96047,Entire home/apt,315.0,7,1,2,77,Low,0,10%_reduction,350,0.1,0.32668163356310265,102.90471457237733
29958350,12784820,Manhattan,West Village,40.73649,-73.99927,Entire home/apt,340.0,3,3,1,3,Low,0,15%_reduction,400,0.15,0.45123805415784835,153.42093841366844
18897423,127560222,Queens,Long Island City,40.75578,-73.93666,Private room,259.0,2,3,2,0,Low,0,control,259,0.0,0.2931355656217606,75.922111496036
21514099,10972769,Manhattan,SoHo,40.7251,-74.00775,Entire home/apt,237.5,2,5,1,0,Low,0,5%_reduction,250,0.05,0.3037936946148146,72.15100247101847
27385411,200380610,Manhattan,Midtown,40.76634,-73.98155,Entire home/apt,288.0,30,0,65,249,,0,10%_reduction,320,0.1,0.2867431372423456,82.58202352579553
17223109,10160214,Manhattan,Chelsea,40.73977,-73.99938,Entire home/apt,161.5,12,5,1,32,Low,0,15%_reduction,190,0.15,0.3601163847001174,58.15879612906896
34812124,131103134,Manhattan,Upper East Side,40.77388,-73.9568,Entire home/apt,217.0,3,2,1,235,Low,0,control,217,0.0,0.5338965860532742,115.8555591735605
12404820,40015388,Brooklyn,Park Slope,40.67086,-73.97847,Private room,888.25,1,0,1,0,,0,5%_reduction,935,0.05,0.1597855400146657,141.9295059180268
34362400,234623462,Queens,Flushing,40.75565,-73.83361,Entire home/apt,619.2,3,0,1,365,,0,10%_reduction,688,0.1,0.300640109087659,186.15635554707845
8590275,45208389,Manhattan,Hell's Kitchen,40.75589,-73.99729,Entire home/apt,289.0,1,0,1,0,,0,15%_reduction,340,0.15,0.18546003374267506,53.59794975163309
34315235,219517861,Manhattan,Midtown,40.75572,-73.98331,Entire home/apt,217.0,29,0,327,343,,0,control,217,0.0,0.2690446432869288,58.38268759326355
33451336,132099860,Manhattan,East Village,40.72283,-73.98382,Entire home/apt,427.5,5,0,1,310,,0,5%_reduction,450,0.05,0.42789588240485055,182.92548972807361
36383943,185936267,Manhattan,Lower East Side,40.72129,-73.98585,Entire home/apt,180.0,3,0,1,89,,0,10%_reduction,200,0.1,0.5941069494748266,106.93925090546878
21297711,15357689,Manhattan,Upper West Side,40.77816,-73.97735,Entire home/apt,212.5,3,4,1,3,Low,0,15%_reduction,250,0.15,0.48787390998152164,103.67320587107335
36381008,266211707,Brooklyn,Sunset Park,40.64454,-74.0201,Private room,185.0,1,0,2,175,,0,control,185,0.0,0.5882033697267205,108.81762339944329
34600024,261036755,Brooklyn,Bedford-Stuyvesant,40.69023,-73.92746,Entire home/apt,166.25,3,2,1,329,Low,0,5%_reduction,175,0.05,0.6217193781745148,103.36084662151309
767983,4048448,Brooklyn,Williamsburg,40.71435,-73.95073,Entire home/apt,180.0,3,4,1,0,Low,0,10%_reduction,200,0.1,0.3098171343075356,55.76708417535641
32587918,211549023,Manhattan,Midtown,40.74766,-73.9868,Entire home/apt,221.0,2,2,13,259,Low,0,15%_reduction,260,0.15,0.5479941609739951,121.10670957525292
20810529,76104209,Manhattan,Upper East Side,40.78098,-73.95854,Entire home/apt,225.0,30,0,33,315,,0,control,225,0.0,0.2965117454549302,66.7151427273593
21080763,61391963,Manhattan,Kips Bay,40.74061,-73.97991,Entire home/apt,175.75,30,4,91,201,Low,0,5%_reduction,185,0.05,0.3598651412312479,63.24629857139182
36114258,47334774,Manhattan,Chelsea,40.75223,-74.00816,Entire home/apt,270.0,2,0,1,168,,0,10%_reduction,300,0.1,0.500481120073952,135.12990241996704
34837017,262469851,Brooklyn,Williamsburg,40.71853,-73.94808,Entire home/apt,560.15,4,4,1,334,Low,0,15%_reduction,659,0.15,0.40370897143660356,226.13758035021348
20723274,148391880,Brooklyn,Flatlands,40.62724,-73.93043,Entire home/apt,1700.0,1,0,1,365,,0,control,1700,0.0,0.2385231279296091,405.4893174803355
23804690,40381599,Manhattan,Upper West Side,40.76986,-73.98197,Private room,570.0,1,0,1,199,,0,5%_reduction,600,0.05,0.41510143752410855,236.6078193887419
35687862,268465931,Brooklyn,Williamsburg,40.7043,-73.94285,Entire home/apt,180.0,2,1,1,338,Low,0,10%_reduction,200,0.1,0.630249271508283,113.44486887149094
25061086,5942292,Brooklyn,Bedford-Stuyvesant,40.68244,-73.93908,Entire home/apt,225.25,2,3,4,114,Low,0,15%_reduction,265,0.15,0.49859835978247224,112.30928054100187
25813849,28255971,Manhattan,East Village,40.7326,-73.98681,Entire home/apt,200.0,3,3,1,10,Low,0,control,200,0.0,0.48970802018451065,97.94160403690213
30059328,41194120,Manhattan,Greenwich Village,40.72978,-73.99982,Entire home/apt,261.25,1,4,1,0,Low,0,5%_reduction,275,0.05,0.1797284365295573,46.954054043346844
35252509,184520918,Manhattan,Chelsea,40.74575,-74.01052,Entire home/apt,298.8,1,0,1,361,,0,10%_reduction,332,0.1,0.402703173647948,120.32770828600687
32563657,123745971,Manhattan,Upper East Side,40.78399,-73.94725,Private room,841.5,2,1,6,343,Low,0,15%_reduction,990,0.15,0.3488449005880714,293.55298384486207
34543734,232596712,Manhattan,Upper West Side,40.77791,-73.98043,Entire home/apt,275.0,30,0,6,301,,0,control,275,0.0,0.30122824060787257,82.83776616716496
13729180,2119276,Manhattan,East Village,40.72927,-73.99039,Entire home/apt,285.0,30,2,39,310,Low,0,5%_reduction,300,0.05,0.30443346761329687,86.7635382697896
35800046,268680530,Manhattan,Upper East Side,40.77587,-73.95308,Entire home/apt,990.0,4,0,1,270,,0,10%_reduction,1100,0.1,0.3800074574478207,376.2073828733425
29560863,24050629,Brooklyn,Bushwick,40.70125,-73.91982,Entire home/apt,297.5,2,1,1,0,Low,0,15%_reduction,350,0.15,0.29377545411274125,87.39819759854052
11842127,17980647,Manhattan,Upper West Side,40.79622,-73.96988,Entire home/apt,425.0,5,0,1,0,,0,control,425,0.0,0.20200107003703685,85.85045476574066
31104180,26999875,Manhattan,West Village,40.72998,-74.00774,Entire home/apt,475.0,2,0,1,0,,0,5%_reduction,500,0.05,0.27800723714623393,132.05343764446113
34309557,107434423,Manhattan,East Village,40.73002,-73.98356,Entire home/apt,268.2,30,0,232,301,,0,10%_reduction,298,0.1,0.29938752916269495,80.29573532143478
32892533,219517861,Manhattan,Theater District,40.75731,-73.98326,Entire home/apt,150.45,29,1,327,343,Low,0,15%_reduction,177,0.15,0.3459199368598802,52.04365450056898
9777601,2491622,Manhattan,East Village,40.72745,-73.98979,Private room,200.0,1,0,1,0,,0,control,200,0.0,0.2087593892886857,41.75187785773714
34716458,261852969,Manhattan,Midtown,40.75613,-73.96904,Entire home/apt,474.04999999999995,5,5,1,189,Low,0,5%_reduction,499,0.05,0.4044938535355888,191.75031126854586
13059537,16098958,Manhattan,Financial District,40.7034,-74.00787,Entire home/apt,157.5,30,2,96,365,Low,0,10%_reduction,175,0.1,0.2856739851980573,44.993652668694025
30393045,107434423,Manhattan,Kips Bay,40.74108,-73.97788,Entire home/apt,208.25,30,0,232,280,,0,15%_reduction,245,0.15,0.30590540414321715,63.70480041282497
33689108,229288218,Brooklyn,Bushwick,40.69833,-73.93463,Entire home/apt,175.0,1,5,1,264,Low,0,control,175,0.0,0.6256124883993255,109.48218546988195
30388552,107434423,Manhattan,Hell's Kitchen,40.76393,-73.98721,Entire home/apt,200.45,30,0,232,227,,0,5%_reduction,211,0.05,0.29646569078494883,59.42654771784299
33709503,219517861,Manhattan,Financial District,40.70602,-74.0123,Entire home/apt,219.6,2,2,327,315,Low,0,10%_reduction,244,0.1,0.5411717929239566,118.84132572610086
22857268,25168124,Brooklyn,Greenpoint,40.72998,-73.95649,Entire home/apt,408.0,7,2,1,23,Low,0,15%_reduction,480,0.15,0.30860442594207677,125.91060578436732
16148691,3912009,Manhattan,Harlem,40.82408,-73.94643,Entire home/apt,210.0,2,4,2,0,Low,0,control,210,0.0,0.2990289907981397,62.79608806760934
2794734,2343136,Brooklyn,Cobble Hill,40.68811,-73.99421,Entire home/apt,166.25,1,2,1,0,Low,0,5%_reduction,175,0.05,0.2734313930309148,45.457969091389586
16489149,69545883,Manhattan,Midtown,40.75373,-73.97272,Private room,899.1,3,1,12,365,Low,0,10%_reduction,999,0.1,0.26995694982519214,242.71829358783026
33363401,251331500,Brooklyn,Bushwick,40.70632,-73.91876,Entire home/apt,169.15,1,5,1,178,Low,0,15%_reduction,199,0.15,0.572211191508416,96.78952304364857
30253236,140862407,Bronx,Westchester Square,40.84378,-73.84469,Entire home/apt,670.0,1,2,1,178,Low,0,control,670,0.0,0.3279688067484806,219.73910052148202
26059525,662432,Brooklyn,Williamsburg,40.71657,-73.9595,Entire home/apt,332.5,5,1,1,117,Low,0,5%_reduction,350,0.05,0.4371494353142843,145.35218724199953
20755049,76104209,Manhattan,Midtown,40.75161,-73.97017,Entire home/apt,157.5,30,0,33,365,,0,10%_reduction,175,0.1,0.2856739851980573,44.993652668694025
9874042,4498059,Brooklyn,Bushwick,40.70419,-73.92114,Entire home/apt,157.25,2,0,1,0,,0,15%_reduction,185,0.15,0.32199234333228083,50.63329598900116
33641091,10951481,Brooklyn,Williamsburg,40.71095,-73.96717,Entire home/apt,183.0,30,0,5,249,,0,control,183,0.0,0.36208249948346677,66.26109740547442
35742633,265866685,Brooklyn,Bushwick,40.69796,-73.92915,Entire home/apt,188.1,30,0,2,179,,0,5%_reduction,198,0.05,0.3280386663522104,61.704073140850774
30394223,107434423,Manhattan,Financial District,40.70593,-74.0091,Entire home/apt,225.9,30,0,232,16,,0,10%_reduction,251,0.1,0.25317771112774645,57.192844943757926
30193036,205031545,Manhattan,Midtown,40.75404,-73.9671,Entire home/apt,573.75,28,0,49,241,,0,15%_reduction,675,0.15,0.2668830134991283,153.12412899512486
35007240,254624988,Manhattan,Greenwich Village,40.73655,-73.99618,Entire home/apt,1099.0,31,3,1,193,Low,0,control,1099,0.0,0.22117701049330318,243.0735345321402
6425712,16598550,Manhattan,Washington Heights,40.85516,-73.9378,Entire home/apt,190.0,1,2,1,0,Low,0,5%_reduction,200,0.05,0.2649276305126935,50.33624979741177
35681619,69356879,Brooklyn,Williamsburg,40.71668,-73.94252,Entire home/apt,265.5,2,0,1,300,,0,10%_reduction,295,0.1,0.5545067900076236,147.22155274702408
16178928,83929409,Manhattan,West Village,40.73621,-74.00612,Entire home/apt,297.5,2,5,1,0,Low,0,15%_reduction,350,0.15,0.29377545411274125,87.39819759854052
26989662,14463049,Queens,Ridgewood,40.69997,-73.90721,Entire home/apt,275.0,2,0,1,0,,0,control,275,0.0,0.2909587305351929,80.01365089717804
24995291,188964841,Manhattan,East Harlem,40.80083,-73.93778,Entire home/apt,285.0,1,5,1,352,Low,0,5%_reduction,300,0.05,0.46868094975847285,133.57407068116476
16374376,27275952,Brooklyn,Downtown Brooklyn,40.69584,-73.98466,Entire home/apt,256.5,4,0,2,102,,0,10%_reduction,285,0.1,0.47852227146096316,122.74096262973706
28885547,58131408,Brooklyn,Greenpoint,40.73372,-73.94227,Private room,153.0,4,0,1,170,,0,15%_reduction,180,0.15,0.6008660726416803,91.9325091141771
21967751,72760017,Brooklyn,Williamsburg,40.70892,-73.96584,Entire home/apt,200.0,4,3,1,0,Low,0,control,200,0.0,0.27911987614612366,55.82397522922473
33660966,253693119,Brooklyn,Williamsburg,40.71993,-73.96395,Entire home/apt,380.0,180,0,1,310,,0,5%_reduction,400,0.05,0.28294010599635694,107.51724027861563
15508399,16098958,Manhattan,Hell's Kitchen,40.76702,-73.98741,Entire home/apt,181.8,30,3,96,327,Low,0,10%_reduction,202,0.1,0.3638144901244605,66.14147430462693
7023437,1298759,Brooklyn,Williamsburg,40.71303,-73.94063,Entire home/apt,187.0,7,2,1,0,Low,0,15%_reduction,220,0.15,0.2171775416244606,40.61220028377413
2282085,2044302,Brooklyn,Williamsburg,40.71969,-73.9583,Entire home/apt,500.0,1,0,1,0,,0,control,500,0.0,0.19103121611333762,95.51560805666881
16547073,8515724,Brooklyn,Williamsburg,40.70894,-73.94142,Entire home/apt,190.0,1,4,3,0,Low,0,5%_reduction,200,0.05,0.2649276305126935,50.33624979741177
33796251,8748976,Brooklyn,Bedford-Stuyvesant,40.68807,-73.95426,Private room,3780.0,114,0,1,347,,0,10%_reduction,4200,0.1,0.2075832949531281,784.6648549228242
34341994,219517861,Manhattan,Financial District,40.70781,-74.00525,Entire home/apt,152.15,29,1,327,339,Low,0,15%_reduction,179,0.15,0.36531482753353783,55.58265100922778
20770222,94713722,Queens,St. Albans,40.69044,-73.75489,Entire home/apt,246.0,2,3,4,359,Low,0,control,246,0.0,0.4513904980160957,111.04206251195954
18159239,3191545,Manhattan,Hell's Kitchen,40.75735,-73.99189,Entire home/apt,217.54999999999998,30,2,23,362,Low,0,5%_reduction,229,0.05,0.24738223563711523,53.818005362854414
29212676,28823649,Manhattan,SoHo,40.72405,-74.00073,Entire home/apt,174.6,1,0,3,89,,0,10%_reduction,194,0.1,0.5789457936580158,101.08393557268955
11351798,29658310,Manhattan,Greenwich Village,40.73469,-73.99838,Entire home/apt,170.0,3,1,1,0,Low,0,15%_reduction,200,0.15,0.3088135836417333,52.49830921909466
2071941,1468317,Brooklyn,Greenpoint,40.72323,-73.94915,Entire home/apt,200.0,5,0,1,0,,0,control,200,0.0,0.2441526320119689,48.83052640239378
30193408,205031545,Manhattan,Midtown,40.7538,-73.96564,Entire home/apt,678.3,28,0,49,257,,0,5%_reduction,714,0.05,0.23172346130783306,157.17802380510315
35152749,264744190,Manhattan,Upper East Side,40.77585,-73.95881,Entire home/apt,161.1,3,4,1,138,Low,0,10%_reduction,179,0.1,0.6058110023059848,97.59615247149415
27368907,12243051,Manhattan,Chelsea,40.743,-73.99521,Entire home/apt,203.15,29,3,96,254,Low,0,15%_reduction,239,0.15,0.28844904312883773,58.59842311162339
8139311,7849109,Brooklyn,Bedford-Stuyvesant,40.68041,-73.92972,Entire home/apt,280.0,1,1,1,0,Low,0,control,280,0.0,0.1784023242952598,49.95265080267274
17759520,3726131,Manhattan,Harlem,40.80766,-73.94342,Entire home/apt,665.0,6,2,2,72,Low,0,5%_reduction,700,0.05,0.2944053336442111,195.7795468734004
8368928,15789077,Manhattan,Murray Hill,40.74716,-73.97607,Entire home/apt,450.0,1,1,1,0,Low,0,10%_reduction,500,0.1,0.18988434952761282,85.44795728742577
35463373,17346516,Brooklyn,Williamsburg,40.71926,-73.96035,Entire home/apt,170.0,2,0,1,10,,0,15%_reduction,200,0.15,0.6156721544127174,104.66426625016196
28952972,91757655,Manhattan,Midtown,40.7656,-73.98,Private room,450.0,3,0,1,339,,0,control,450,0.0,0.3934499396418024,177.0524728388111
33219156,219517861,Manhattan,Theater District,40.75966,-73.9862,Entire home/apt,166.25,29,0,327,335,,0,5%_reduction,175,0.05,0.35567233893573375,59.130526348065736
27237586,205031545,Manhattan,Midtown,40.75451,-73.96708,Entire home/apt,663.3000000000001,3,0,49,206,,0,10%_reduction,737,0.1,0.3793441410407869,251.61896875235396
16466733,25528796,Manhattan,Tribeca,40.71812,-74.0044,Entire home/apt,161.5,3,0,1,0,,0,15%_reduction,190,0.15,0.3061272628870163,49.43955295625313
27506113,41950627,Manhattan,Harlem,40.82167,-73.94726,Entire home/apt,175.0,5,0,1,0,,0,control,175,0.0,0.26776525830219794,46.85892020288464
13895156,2609335,Brooklyn,Williamsburg,40.71319,-73.95822,Entire home/apt,285.0,14,3,1,345,Low,0,5%_reduction,300,0.05,0.3169028103750812,90.31730095689815
21723212,74541079,Brooklyn,Crown Heights,40.66911,-73.93666,Entire home/apt,413.1,4,1,9,87,Low,0,10%_reduction,459,0.1,0.3738808585106242,154.45018265073887
33656120,107434423,Manhattan,Theater District,40.76118,-73.98625,Entire home/apt,204.0,30,0,232,239,,0,15%_reduction,240,0.15,0.28521352278399836,58.18355864793567
13299243,75092148,Queens,Astoria,40.76026,-73.92235,Entire home/apt,300.0,4,4,1,0,Low,0,control,300,0.0,0.2698955457483091,80.96866372449273
34705589,13352650,Manhattan,Greenwich Village,40.72904,-74.00119,Entire home/apt,237.5,1,0,1,111,,0,5%_reduction,250,0.05,0.4617473346795461,109.6649919863922
30387377,107434423,Manhattan,Chelsea,40.74143,-73.99469,Entire home/apt,308.7,30,1,232,323,Low,0,10%_reduction,343,0.1,0.29503047666642757,91.07590814692618
2187847,11155956,Manhattan,West Village,40.73818,-74.00433,Entire home/apt,255.0,2,0,1,0,,0,15%_reduction,300,0.15,0.29188081955488276,74.42960898649511
7750,17985,Manhattan,East Harlem,40.79685,-73.94872,Entire home/apt,190.0,7,0,2,249,,0,control,190,0.0,0.4122125594620099,78.32038629778188
35315865,8197805,Manhattan,Gramercy,40.73735,-73.98425,Entire home/apt,237.5,2,1,1,10,Low,0,5%_reduction,250,0.05,0.5133421910809166,121.91877038171769
15765350,16098958,Manhattan,Murray Hill,40.74437,-73.97295,Entire home/apt,171.0,30,4,96,331,Low,0,10%_reduction,190,0.1,0.3671033523024178,62.774673243713444
6554833,33125778,Brooklyn,Bedford-Stuyvesant,40.68683,-73.95466,Entire home/apt,182.75,3,5,1,0,Low,0,15%_reduction,215,0.15,0.312275467640869,57.06834171136881
149287,720320,Manhattan,Upper East Side,40.78508,-73.95332,Entire home/apt,250.0,4,0,1,0,,0,control,250,0.0,0.2759346462052879,68.98366155132197
30205920,17966682,Brooklyn,Bushwick,40.69498,-73.90698,Entire home/apt,170.04999999999998,1,5,1,365,Low,0,5%_reduction,179,0.05,0.433233216779343,73.67130851332728
23875602,12243051,Manhattan,Financial District,40.70648,-74.00499,Entire home/apt,161.1,29,0,96,333,,0,10%_reduction,179,0.1,0.3646146793111616,58.73942483702813
9603991,6725302,Manhattan,Hell's Kitchen,40.76769,-73.988,Entire home/apt,170.0,2,0,1,0,,0,15%_reduction,200,0.15,0.32467866408699786,55.195372894789635
64015,146944,Manhattan,East Village,40.72807,-73.98594,Entire home/apt,200.0,3,0,1,0,,0,control,200,0.0,0.2790822166033886,55.81644332067772
7839096,2119276,Manhattan,Midtown,40.74926,-73.98201,Entire home/apt,237.5,30,2,39,98,Low,0,5%_reduction,250,0.05,0.25968777335507764,61.67584617183094
30393609,107434423,Manhattan,Financial District,40.70864,-74.0051,Entire home/apt,201.6,30,0,232,338,,0,10%_reduction,224,0.1,0.28637015015946643,57.732222272148434
27369583,12243051,Manhattan,Kips Bay,40.74295,-73.97177,Entire home/apt,158.95,29,0,96,323,,0,15%_reduction,187,0.15,0.3789836334300473,60.23944853370602
